filename,width,height,label,xmin,ymin,xmax,ymax
closeup-macro-bees-wax-frame-honeycomb-apiary-honey-bee-hive-selective-focus-189880681_jpg.rf.4d510c5170b47cb65cd1841b63aa909e.jpg,1600,1157,bee,577,61,769,444
closeup-macro-bees-wax-frame-honeycomb-apiary-honey-bee-hive-selective-focus-189880681_jpg.rf.4d510c5170b47cb65cd1841b63aa909e.jpg,1600,1157,bee,343,292,745,451
closeup-macro-bees-wax-frame-honeycomb-apiary-honey-bee-hive-selective-focus-189880681_jpg.rf.4d510c5170b47cb65cd1841b63aa909e.jpg,1600,1157,bee,478,446,822,603
closeup-macro-bees-wax-frame-honeycomb-apiary-honey-bee-hive-selective-focus-189880681_jpg.rf.4d510c5170b47cb65cd1841b63aa909e.jpg,1600,1157,bee,266,389,457,822
closeup-macro-bees-wax-frame-honeycomb-apiary-honey-bee-hive-selective-focus-189880681_jpg.rf.4d510c5170b47cb65cd1841b63aa909e.jpg,1600,1157,bee,509,491,669,942
frame273_jpg.rf.4b3de3bea86eb6cfc90258e430ec8e25.jpg,1920,1080,bee,709,547,765,578
bee-1333353_1920-1024x673_jpg.rf.500decdf85826f649c937725ea672daa.jpg,1024,673,pollenbee,632,114,902,232
frame172_jpg.rf.508e21fc253a795ec87c1980c0aa56cd.jpg,1920,1080,bee,665,597,727,629
queen-dies-in-hive_jpg.rf.49a968be8460f3a043ec8026d89486c6.jpg,1200,1200,bee,43,941,234,1200
queen-dies-in-hive_jpg.rf.49a968be8460f3a043ec8026d89486c6.jpg,1200,1200,bee,259,999,465,1200
queen-dies-in-hive_jpg.rf.49a968be8460f3a043ec8026d89486c6.jpg,1200,1200,bee,556,1099,929,1200
queen-dies-in-hive_jpg.rf.49a968be8460f3a043ec8026d89486c6.jpg,1200,1200,bee,766,0,1008,347
queen-dies-in-hive_jpg.rf.49a968be8460f3a043ec8026d89486c6.jpg,1200,1200,bee,0,45,284,465
queen-dies-in-hive_jpg.rf.49a968be8460f3a043ec8026d89486c6.jpg,1200,1200,bee,920,64,1200,462
queen-dies-in-hive_jpg.rf.49a968be8460f3a043ec8026d89486c6.jpg,1200,1200,queen,202,483,960,789
queen-dies-in-hive_jpg.rf.49a968be8460f3a043ec8026d89486c6.jpg,1200,1200,bee,469,0,727,154
queen-dies-in-hive_jpg.rf.49a968be8460f3a043ec8026d89486c6.jpg,1200,1200,bee,614,672,920,1114
queen-dies-in-hive_jpg.rf.49a968be8460f3a043ec8026d89486c6.jpg,1200,1200,bee,985,750,1200,1194
Beehive---3-17-2022--4_46_14pm_mp4-6_jpg.rf.52d6b212bee96b5761ac2d672d537a4c.jpg,1920,1080,bee,813,471,857,507
Beehive---3-17-2022--4_46_14pm_mp4-6_jpg.rf.52d6b212bee96b5761ac2d672d537a4c.jpg,1920,1080,bee,735,556,798,577
Beehive---3-17-2022--4_46_14pm_mp4-6_jpg.rf.52d6b212bee96b5761ac2d672d537a4c.jpg,1920,1080,bee,762,574,791,615
Beehive---3-17-2022--4_46_14pm_mp4-6_jpg.rf.52d6b212bee96b5761ac2d672d537a4c.jpg,1920,1080,bee,689,579,725,638
Beehive---3-17-2022--4_46_14pm_mp4-6_jpg.rf.52d6b212bee96b5761ac2d672d537a4c.jpg,1920,1080,bee,955,601,1008,644
Beehive---3-17-2022--4_46_14pm_mp4-6_jpg.rf.52d6b212bee96b5761ac2d672d537a4c.jpg,1920,1080,bee,1032,797,1089,827
Beehive---3-17-2022--4_46_14pm_mp4-6_jpg.rf.52d6b212bee96b5761ac2d672d537a4c.jpg,1920,1080,bee,35,847,80,887


Beehive---3-15-2022--6_24_59pm_mp4-2_jpg.rf.48fc4f56954bb66169452a7a4d4c5f2c.jpg,1920,1080,bee,767,509,810,554
Beehive---3-18-2022--2_36_16pm_mp4-4_jpg.rf.539f8a39eac720c6fb81a964f8999cc5.jpg,1920,1080,bee,530,411,567,456
Beehive---3-18-2022--2_36_16pm_mp4-4_jpg.rf.539f8a39eac720c6fb81a964f8999cc5.jpg,1920,1080,bee,510,436,552,482
Beehive---3-18-2022--2_36_16pm_mp4-4_jpg.rf.539f8a39eac720c6fb81a964f8999cc5.jpg,1920,1080,bee,762,556,781,590
Beehive---3-18-2022--2_36_16pm_mp4-4_jpg.rf.539f8a39eac720c6fb81a964f8999cc5.jpg,1920,1080,bee,903,577,928,630
Beehive---3-18-2022--2_36_16pm_mp4-4_jpg.rf.539f8a39eac720c6fb81a964f8999cc5.jpg,1920,1080,bee,815,594,843,631
Beehive---3-18-2022--2_36_16pm_mp4-4_jpg.rf.539f8a39eac720c6fb81a964f8999cc5.jpg,1920,1080,bee,993,591,1017,652
Honey_png.rf.5423a82112bc964776af0ec651963035.jpg,700,467,bee,137,142,212,230
Honey_png.rf.5423a82112bc964776af0ec651963035.jpg,700,467,bee,264,191,316,308
Beehive---3-15-2022--10_41_13am_mp4-36_jpg.rf.4a0fe072b583bfcb3be704101aba1962.jpg,1920,1080,bee,205,485,252,531
Beehive---3-15-2022--10_41_13am_mp4-36_jpg.rf.4a0fe072b583bfcb3be704101aba1962.jpg,1920,1080,pollenbee,397,491,450,534
Beehive---3-15-2022--10_41_13am_mp4-36_jpg.rf.4a0fe072b583bfcb3be704101aba1962.jpg,1920,1080,pollenbee,861,553,896,604
Beehive---3-15-2022--10_41_13am_mp4-36_jpg.rf.4a0fe072b583bfcb3be704101aba1962.jpg,1920,1080,bee,785,567,814,610
Beehive---3-15-2022--10_41_13am_mp4-36_jpg.rf.4a0fe072b583bfcb3be704101aba1962.jpg,1920,1080,pollenbee,913,568,958,613
Beehive---3-15-2022--10_41_13am_mp4-36_jpg.rf.4a0fe072b583bfcb3be704101aba1962.jpg,1920,1080,bee,828,592,845,631
Beehive---3-15-2022--10_41_13am_mp4-36_jpg.rf.4a0fe072b583bfcb3be704101aba1962.jpg,1920,1080,bee,802,612,826,651
Beehive---3-15-2022--10_41_13am_mp4-36_jpg.rf.4a0fe072b583bfcb3be704101aba1962.jpg,1920,1080,bee,835,635,858,677
Beehive---3-15-2022--10_41_13am_mp4-36_jpg.rf.4a0fe072b583bfcb3be704101aba1962.jpg,1920,1080,pollenbee,848,628,886,686
Beehive---3-15-2022--10_41_13am_mp4-36_jpg.rf.4a0fe072b583bfcb3be704101aba1962.jpg,1920,1080,pollenbee,1213,731,1272,769
Beehive---3-15-2022--10_41_13am_mp4-36_jpg.rf.4a0fe072b583bfcb3be704101aba1962.jpg,1920,1080,pollenbee,307,807,352,860
frame319_jpg.rf.550d3f9a5b41b428efebdd2ef0b199b4.jpg,1920,1080,bee,679,525,735,554
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,740,395,771,449
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,270,489,317,527
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,790,505,834,554
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,990,586,1041,620
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,835,598,855,625
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,944,605,993,619
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,865,597,883,634
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,pollenbee,796,602,830,630
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,773,597,801,642
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,pollenbee,879,603,940,640
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,748,601,780,657
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,pollenbee,941,619,988,666
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,797,630,828,671
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,827,632,861,677
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,641,715,668,762
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,655,758,723,785
Beehive---3-15-2022--12_27_29pm_mp4-6_jpg.rf.5428f0d50f0f57ad37b8071e6ceb36c1.jpg,1920,1080,bee,452,873,481,938
frame242_jpg.rf.4eb0b794d178872406b3ad9bd3a0e237.jpg,1920,1080,bee,740,553,781,583
frame270_jpg.rf.4a6d05842fa047739377679ba33e2935.jpg,1920,1080,bee,706,543,761,578
What-is-a-Drone-Honey-Bee_mp4-7_jpg.rf.555778c01389ae178cb82ac4d6d32ebf.jpg,1280,720,drone,514,352,717,443

swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,0,73,56,133
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,602,0,695,27
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,605,119,721,203
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,pollenbee,227,154,336,225
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,479,165,578,269
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,364,192,480,274
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,79,233,137,328
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,0,278,63,359
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,pollenbee,202,316,303,406
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,624,341,726,432
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,381,400,485,474
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,pollenbee,125,436,227,515
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,701,457,789,503
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,0,483,97,533
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,550,493,627,533
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,370,507,432,533
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,pollenbee,37,17,137,101
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,616,37,733,92
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,pollenbee,286,52,394,133
swarm-bees_jpg.rf.58c560f2d907f6b5ea7324ff7db1dea0.jpg,800,533,bee,780,74,800,118
frame234_jpg.rf.5759f37376bffbd39417388bfd956ef9.jpg,1920,1080,bee,755,546,780,580
frame163_jpg.rf.5ccd23160a1b0ca1e8a6a50cf8bdef33.jpg,1920,1080,bee,686,591,739,623
frame302_jpg.rf.58dbec34f42b9fe457c9d3d50cef79c9.jpg,1920,1080,bee,684,520,733,563
frame126_jpg.rf.59c5f9c6c1540389f23695fd8906358c.jpg,1920,1080,bee,755,553,781,587
Beehive---3-15-2022--10_41_13am_mp4-38_jpg.rf.59f51e36c65b91b835ab9b82967a4656.jpg,1920,1080,pollenbee,862,535,900,584
Beehive---3-15-2022--10_41_13am_mp4-38_jpg.rf.59f51e36c65b91b835ab9b82967a4656.jpg,1920,1080,pollenbee,832,559,876,597
Beehive---3-15-2022--10_41_13am_mp4-38_jpg.rf.59f51e36c65b91b835ab9b82967a4656.jpg,1920,1080,pollenbee,914,560,946,611
Beehive---3-15-2022--10_41_13am_mp4-38_jpg.rf.59f51e36c65b91b835ab9b82967a4656.jpg,1920,1080,pollenbee,940,595,963,617
Beehive---3-15-2022--10_41_13am_mp4-38_jpg.rf.59f51e36c65b91b835ab9b82967a4656.jpg,1920,1080,pollenbee,866,592,895,624
Beehive---3-15-2022--10_41_13am_mp4-38_jpg.rf.59f51e36c65b91b835ab9b82967a4656.jpg,1920,1080,bee,824,595,850,636
Beehive---3-15-2022--10_41_13am_mp4-38_jpg.rf.59f51e36c65b91b835ab9b82967a4656.jpg,1920,1080,bee,776,606,805,646
Beehive---3-15-2022--10_41_13am_mp4-38_jpg.rf.59f51e36c65b91b835ab9b82967a4656.jpg,1920,1080,bee,1055,614,1090,657
Beehive---3-15-2022--10_41_13am_mp4-38_jpg.rf.59f51e36c65b91b835ab9b82967a4656.jpg,1920,1080,bee,1265,662,1334,704
Beehive---3-15-2022--10_41_13am_mp4-38_jpg.rf.59f51e36c65b91b835ab9b82967a4656.jpg,1920,1080,bee,1227,737,1283,770
frame165_jpg.rf.5bf976781b48f477527584f3cb71f265.jpg,1920,1080,bee,678,594,734,627
Beehive---3-15-2022--9_57_36am_mp4-7_jpg.rf.57253387a1163d0f4ffac033e7c06b08.jpg,1920,1080,bee,774,580,820,614
Beehive---3-15-2022--9_57_36am_mp4-7_jpg.rf.57253387a1163d0f4ffac033e7c06b08.jpg,1920,1080,bee,833,595,872,616
Beehive---3-15-2022--9_57_36am_mp4-7_jpg.rf.57253387a1163d0f4ffac033e7c06b08.jpg,1920,1080,bee,449,605,478,632
Beehive---3-15-2022--9_57_36am_mp4-7_jpg.rf.57253387a1163d0f4ffac033e7c06b08.jpg,1920,1080,bee,864,600,895,643
frame208_jpg.rf.5b2f0c8a1798d05e67cc9a36bc7267f3.jpg,1920,1080,bee,589,625,647,652
yellow-flower-and-bee-dance-sari-cicek-ve-ari-dansi_mp4-5_jpg.rf.55ef8a0b29ca155ec0c84e87d1a572b0.jpg,1280,720,bee,648,311,734,484
1_mp4-11_jpg.rf.59c10a7fe6bb737fc472e33e3e882fa3.jpg,1920,1080,bee,811,135,907,200
frame215_jpg.rf.5d0de5b7136464b644bb5b8140f94176.jpg,1920,1080,bee,548,642,611,668
Beehive---3-17-2022--11_05_06am_mp4-8_jpg.rf.5df6a57679a33b6e309b7b1a5bdae1a3.jpg,1920,1080,bee,752,549,795,590
Beehive---3-17-2022--11_05_06am_mp4-8_jpg.rf.5df6a57679a33b6e309b7b1a5bdae1a3.jpg,1920,1080,bee,783,582,819,621
Beehive---3-17-2022--11_05_06am_mp4-8_jpg.rf.5df6a57679a33b6e309b7b1a5bdae1a3.jpg,1920,1080,bee,730,595,778,626
Beehive---3-17-2022--11_05_06am_mp4-8_jpg.rf.5df6a57679a33b6e309b7b1a5bdae1a3.jpg,1920,1080,bee,1000,590,1028,641
Beehive---3-17-2022--11_05_06am_mp4-8_jpg.rf.5df6a57679a33b6e309b7b1a5bdae1a3.jpg,1920,1080,bee,790,622,843,658

frame179_jpg.rf.5bcec109d3bc49c8aeef72866940ce2e.jpg,1920,1080,bee,667,597,728,618
HONEY-BEES-96fps-IN-4K--ULTRA-HD-_mp4-17_jpg.rf.5cc6a94d7b4dcfbcf8bd7931b1ee804f.jpg,1920,1080,bee,1045,76,1173,173
HONEY-BEES-96fps-IN-4K--ULTRA-HD-_mp4-17_jpg.rf.5cc6a94d7b4dcfbcf8bd7931b1ee804f.jpg,1920,1080,bee,865,69,978,261
HONEY-BEES-96fps-IN-4K--ULTRA-HD-_mp4-17_jpg.rf.5cc6a94d7b4dcfbcf8bd7931b1ee804f.jpg,1920,1080,bee,748,159,836,350
HONEY-BEES-96fps-IN-4K--ULTRA-HD-_mp4-17_jpg.rf.5cc6a94d7b4dcfbcf8bd7931b1ee804f.jpg,1920,1080,bee,73,339,184,490
HONEY-BEES-96fps-IN-4K--ULTRA-HD-_mp4-17_jpg.rf.5cc6a94d7b4dcfbcf8bd7931b1ee804f.jpg,1920,1080,bee,192,418,368,561
HONEY-BEES-96fps-IN-4K--ULTRA-HD-_mp4-17_jpg.rf.5cc6a94d7b4dcfbcf8bd7931b1ee804f.jpg,1920,1080,bee,0,405,42,598
HONEY-BEES-96fps-IN-4K--ULTRA-HD-_mp4-17_jpg.rf.5cc6a94d7b4dcfbcf8bd7931b1ee804f.jpg,1920,1080,bee,564,460,658,560
HONEY-BEES-96fps-IN-4K--ULTRA-HD-_mp4-17_jpg.rf.5cc6a94d7b4dcfbcf8bd7931b1ee804f.jpg,1920,1080,bee,502,515,709,603
HONEY-BEES-96fps-IN-4K--ULTRA-HD-_mp4-17_jpg.rf.5cc6a94d7b4dcfbcf8bd7931b1ee804f.jpg,1920,1080,bee,179,505,312,700
HONEY-BEES-96fps-IN-4K--ULTRA-HD-_mp4-17_jpg.rf.5cc6a94d7b4dcfbcf8bd7931b1ee804f.jpg,1920,1080,bee,458,539,524,670
HONEY-BEES-96fps-IN-4K--ULTRA-HD-_mp4-17_jpg.rf.5cc6a94d7b4dcfbcf8bd7931b1ee804f.jpg,1920,1080,bee,27,505,148,713
HONEY-BEES-96fps-IN-4K--ULTRA-HD-_mp4-17_jpg.rf.5cc6a94d7b4dcfbcf8bd7931b1ee804f.jpg,1920,1080,bee,410,623,505,773
HONEY-BEES-96fps-IN-4K--ULTRA-HD-_mp4-17_jpg.rf.5cc6a94d7b4dcfbcf8bd7931b1ee804f.jpg,1920,1080,bee,164,694,296,848

frame274_jpg.rf.618f36d8018eccde14df3c73cf90ac52.jpg,1920,1080,bee,706,545,760,574
Beehive---3-17-2022--7_50_15am_mp4-4_jpg.rf.5c41cc6230a0dc1f583cd3952cbfff48.jpg,1920,1080,bee,774,564,797,609
Beehive---3-17-2022--7_50_15am_mp4-4_jpg.rf.5c41cc6230a0dc1f583cd3952cbfff48.jpg,1920,1080,bee,710,587,750,634
Beehive---3-17-2022--7_50_15am_mp4-4_jpg.rf.5c41cc6230a0dc1f583cd3952cbfff48.jpg,1920,1080,bee,713,628,749,675
Beehive---3-17-2022--7_50_15am_mp4-4_jpg.rf.5c41cc6230a0dc1f583cd3952cbfff48.jpg,1920,1080,bee,807,649,833,684
Beehive---3-17-2022--7_50_15am_mp4-4_jpg.rf.5c41cc6230a0dc1f583cd3952cbfff48.jpg,1920,1080,bee,1401,672,1445,710
frame298_jpg.rf.5dc0f7c40f6bb9ece280d6b153685a33.jpg,1920,1080,bee,689,524,740,563
frame210_jpg.rf.61b8fcef6ebed6d8a2852c073e8f99e6.jpg,1920,1080,bee,578,631,633,660
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,617,135,650,188
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,799,265,827,329
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,897,432,938,484
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,855,437,884,484
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,731,437,778,489
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,879,465,897,521
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,737,550,778,597
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,827,569,877,584
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,881,583,942,605
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,pollenbee,785,580,816,624
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,800,606,837,633
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,856,602,880,637
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,819,607,854,651
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,958,613,980,668
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,845,624,895,664
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,735,635,788,666
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,835,653,887,691
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,784,674,811,723
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,741,677,778,733
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,616,683,644,738
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,976,741,1026,795
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,114,759,167,824
Beehive---3-14-2022--2_47_11pm_mp4-185_jpg.rf.60858a4607d33b9f5bdd3f1b7578f37f.jpg,1920,1080,bee,705,828,758,874
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,1020,50,1105,177
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,1146,115,1268,192
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,1040,1,1156,43
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,794,199,921,294
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,1062,196,1164,338
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,973,276,1030,418
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,1149,321,1214,459
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,785,315,858,466
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,578,447,673,566
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,1018,451,1126,572
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,673,455,720,592
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,518,497,608,618
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,1294,510,1389,635
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,822,524,923,628
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,281,590,349,649
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,206,584,278,661
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,383,595,444,654
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,1097,594,1244,672
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,835,609,985,662
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,1331,620,1438,658
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,603,594,683,692
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,456,621,552,703
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,896,645,1029,702
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,633,658,740,713
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,750,652,829,756
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,844,693,980,785
honey-bees-flying-to-bee-hive-entry-some-140349517_jpg.rf.56886346921c0c15ba7fb37e9dbdd88d.jpg,1600,1155,bee,573,762,694,830
Beehive---3-17-2022--7_50_15am_mp4-3_jpg.rf.61633ec0fbf86a546fae02d513a95879.jpg,1920,1080,bee,725,594,750,640
Beehive---3-17-2022--7_50_15am_mp4-3_jpg.rf.61633ec0fbf86a546fae02d513a95879.jpg,1920,1080,bee,805,650,841,684
Beehive---3-17-2022--7_50_15am_mp4-3_jpg.rf.61633ec0fbf86a546fae02d513a95879.jpg,1920,1080,bee,1398,673,1445,710
Beehive---3-17-2022--7_50_15am_mp4-3_jpg.rf.61633ec0fbf86a546fae02d513a95879.jpg,1920,1080,bee,694,669,730,724
